label	sentence	source	category
0	Je m’inquiète au sujet de mon chat : il mange presque plus.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23905/la-syntaxe/la-negation-et-la-restriction/generalites-sur-la-negation	syntax
1	Ce document est maintenant dans les archives.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23757/la-grammaire/le-nom/pluriel-des-noms/pluriel-et-sens-du-nom/noms-toujours-ou-generalement-employes-au-pluriel	morphology
0	Le forfait le moins cher est de 200 dollars.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23911/la-syntaxe/les-prepositions/preposition-devant-un-nom/les-prepositions-introduisant-un-prix	syntax
1	Ils ont observé des rayonnements intra‑ et extragalactiques.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23355/la-ponctuation/trait-dunion/le-trait-dunion-dans-les-unites-lexicales	syntax
1	Il est venu te voir.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23382/la-ponctuation/point-dinterrogation/generalites-sur-le-point-dinterrogation	syntax
1	Condenser l’échéancier déjà serré a causé d’importants problèmes dans la réalisation de ce projet immobilier.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24580/le-vocabulaire/nuances-semantiques/difference-entre-concentrer-et-condenser	semantic
0	Dans son cours de photographie, elle a appris à faire le focus et à déterminer le bon cadrage.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23565/les-emprunts-a-langlais/emprunts-integraux/lemprunt-deconseille-focus	anglicism
0	Arrêté de fumer est la meilleure chose que tu aies décidée.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24217/la-grammaire/le-verbe/modes/infinitif/fonctions-nominales-du-groupe-infinitif	morphology
1	Armé d’un coup-de-poing américain, le bandit s’est introduit dans l’établissement.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22220/lorthographe/homophones-lexicaux/les-homophones-poing-et-point	morphology
1	De nombreux habitants de ce village gagnent leur vie grâce à ces quelques mono-industries.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23119/lorthographe/emploi-du-trait-dunion/mots-composes/mots-composes-avec-prefixe-ou-element-grec-ou-latin/trait-dunion-ou-soudure-avec-lelement-mono8221	morphology
0	Dominique a toujours eu un penchant pour les grands blonds au teint haler.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24676/lorthographe/homophones-lexicaux/les-homophones-haler-et-haler	morphology
1	Les conséquences de leur décision sont plus importantes qu’ils ne l’avaient imaginé.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22467/la-syntaxe/la-negation-et-la-restriction/constructions-avec-un-ne-expletif	syntax
1	Les indices boursiers sont à la hausse, ça s’annonce bien!	https://vitrinelinguistique.oqlf.gouv.qc.ca/22329/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-regarder	anglicism
1	Tout membre présumé avoir enfreint le code de déontologie peut être appelé à répondre de l’accusation portée contre lui devant un jury composé de ses pairs.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23674/les-emprunts-a-langlais/emprunts-morphologiques/lemprunt-deconseille-presumement	anglicism
1	La Délégation générale à la langue française et aux langues de France a notamment pour mission de promouvoir et de valoriser les langues de France.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21529/la-typographie/majuscules/emploi-de-la-majuscule-pour-des-types-de-denominations/majuscule-aux-noms-dorganismes-uniques-dans-un-etat	syntax
0	Depuis vingt ans, les super-puissances ont dû redéfinir leurs relations.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21397/lorthographe/emploi-du-trait-dunion/mots-composes/mots-composes-avec-prefixe-ou-element-grec-ou-latin/trait-dunion-ou-soudure-avec-lelement-super8221	morphology
1	Cet homme détiendrait de l’information de nature délicate sur cette agence de sécurité nationale.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24799/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-sensible	anglicism
1	Cette entreprise se spécialise dans la transmission d’informations par câble.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24313/la-syntaxe/les-prepositions/preposition-devant-un-nom/les-prepositions-par-et-sur-devant-le-nom-cable	syntax
0	Pour ce gala, des stylistes ont parer les vedettes des plus brillants bijoux.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24308/la-syntaxe/le-complement-du-verbe/parer-et-ses-complements	syntax
0	Pour mieux servir leur clientèle, les Chaussures Modelor se sont associé à un commerçant en ligne.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23393/la-grammaire/le-verbe/accord-du-verbe-avec-le-sujet/cas-particuliers-daccord-du-verbe/accord-du-verbe-avec-un-nom-dentreprise	morphology
1	Je vous invite à consulter le document ci-joint.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23355/la-ponctuation/trait-dunion/le-trait-dunion-dans-les-unites-lexicales	syntax
0	Même les pays aligné n’en sont pas venus à une entente.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23975/le-vocabulaire/nuances-semantiques/difference-entre-aligner-et-enligner	semantic
1	Notre demande de financement a été acceptée par suite du dossier de crédit exemplaire que nous avons présenté.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24020/le-vocabulaire/nuances-semantiques/difference-entre-par-la-suite-et-par-suite	semantic
0	Les réussites de Fatou la portent a s’offrir de petits plaisirs.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23811/le-vocabulaire/nuances-semantiques/difference-entre-preter-a-et-porter-a	semantic
1	Je m’excuse, je n’étais pas très attentive ce soir.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23810/le-vocabulaire/tours-dhorizon-et-autres-explications/mises-au-point/la-formulation-je-mexcuse	semantic
1	Les vacanciers se promènent à demi nus sur la plage.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21752/la-grammaire/ladjectif/accord-de-ladjectif/cas-particuliers-daccord-de-ladjectif/emploi-adjectival-et-adverbial-de-demi	morphology
0	Richard n’avait pas assez de points de repaire pour apprécier l’art de Samuel Beckett.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22224/lorthographe/homophones-lexicaux/les-homophones-repaire-et-repere	morphology
1	J’ai échappé mon stylo sous la table.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25244/le-vocabulaire/tours-dhorizon-et-autres-explications/tours-dhorizon/emploi-et-sens-de-echapper	semantic
1	Pierre est rentré bien tôt du bureau aujourd’hui.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22596/la-grammaire/les-homophones-grammaticaux/les-homophones-bientot-et-bien-tot	morphology
0	Thomas et Daniel étaient tous contents de la venue de leur amie Claudine.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22907/la-grammaire/ladverbe/tout-employe-comme-adverbe	morphology
0	Cette association est considérée comme un joueur clé dans le développement économique de la région.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24833/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-joueur	anglicism
1	Elle préfère prendre des risques que de mener une existence routinière.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22179/le-vocabulaire/pleonasmes/le-pleonasme-preferer-volontiers	semantic
1	Elle chante dans un chœur depuis plusieurs années.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22055/lorthographe/homophones-lexicaux/les-homophones-choeur-et-coeur	morphology
1	La lumière du soleil couchant se répandait à larges flots sur les champs et les pâturages.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23749/la-grammaire/le-nom/pluriel-des-noms/noms-dans-les-expressions-figees/les-expressions-a-flot-et-a-flots	morphology
1	Portez toujours votre équipement de sécurité dans l’usine.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24208/la-grammaire/le-verbe/modes/imperatif/distinction-entre-limperatif-et-linfinitif	morphology
0	La rêne, durant son long règne, engagea de nombreuses réformes.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22223/lorthographe/homophones-lexicaux/les-homophones-reine-rene-et-renne	morphology
0	Vous avez une responsabilité comparable à nul autre.	https://vitrinelinguistique.oqlf.gouv.qc.ca/20429/la-grammaire/les-determinants/determinants-indefinis/accord-du-determinant-indefini-nul	morphology
1	La production a pris du retard, et il manque du personnel : nous ne sommes pas au bout de nos peines!	https://vitrinelinguistique.oqlf.gouv.qc.ca/24714/les-emprunts-a-langlais/emprunts-idiomatiques/lexpression-ne-pas-etre-sorti-du-bois	anglicism
1	Les Ève et les Adam peints dans cette fresque sont surdimensionnés.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23920/la-grammaire/le-nom/pluriel-des-noms/noms-propres/pluriel-des-noms-propres-de-personnes	morphology
1	Voilà une personne bien ennuyeuse : nous n’avons pas d’intérêts en commun.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22410/le-vocabulaire/nuances-semantiques/difference-entre-ennuyant-et-ennuyeux	semantic
0	Cette brusque envolé de pigeons a vraiment fait sursauter le marcheur.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24460/le-vocabulaire/improprietes/envolee-impropriete-et-emplois-corrects	semantic
0	Son attitude était vraiment conforme avec son caractère.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25329/la-syntaxe/les-prepositions/preposition-apres-un-adjectif/les-prepositions-apres-les-mots-conforme-conformement-et-conformite	syntax
1	Dans un mois, ils auront terminé la construction de leur chalet.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24129/la-grammaire/le-verbe/temps-grammaticaux/futur/le-futur-anterieur	morphology
0	Cet employée sera rencontré par ses supérieurs.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25217/le-vocabulaire/tours-dhorizon-et-autres-explications/mises-au-point/le-verbe-rencontrer-a-la-forme-passive	semantic
0	Les personnel infirmier et administratif de la clinique n’ont pas la même convention collective.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22748/la-grammaire/le-nom/nombre-des-noms-dans-certains-emplois/cas-particuliers-du-nombre-du-nom/singulier-et-pluriel-du-nom-personnel	morphology
1	Il ne faut ni accepter ni refuser trop rapidement l’offre qu’il fera.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23450/la-ponctuation/virgule/la-virgule-avec-la-conjonction-ni	syntax
1	Ni son travail, ni sa famille, ni ses amis, rien n’arrivait à l’apaiser.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23455/la-ponctuation/virgule/la-virgule-simple	syntax
0	Marcelle a beaucoup de talent et ces toiles sont magnifiques.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22359/la-grammaire/les-homophones-grammaticaux/les-homophones-ces-et-ses	morphology
1	Voici l’antenne du Centre interuniversitaire québécois de statistiques sociales.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25146/la-typographie/majuscules/emploi-de-la-majuscule-pour-des-noms-particuliers/emploi-de-la-minuscule-pour-les-noms-campus-antenne-et-pavillon	syntax
0	Martin faisait preuve d’une bonne humeur et d’un équilibre étonnant.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21740/la-grammaire/ladjectif/accord-de-ladjectif/accord-de-ladjectif-qui-qualifie-plus-dun-nom/accord-de-ladjectif-avec-des-noms-joints-par-et	morphology
1	Dans cette étude, on a à peine effleuré la question des jeunes décrocheurs.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22417/le-vocabulaire/paronymes/sens-et-emploi-de-affleurer-et-de-effleurer	semantic
1	Quant à moi, j’irai travailler demain.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21645/la-grammaire/les-homophones-grammaticaux/les-homophones-quand-et-quant	morphology
1	En 1948, le fleurdelisé devient l’emblème distinctif du Québec, mais c’est en 1999 que le gouvernement québécois a décrété que le 21 janvier serait le jour du Drapeau.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23343/la-typographie/majuscules/emploi-de-la-majuscule-pour-des-types-de-denominations/emploi-de-la-majuscule-pour-les-noms-de-fetes-religieuses-civiles-ou-nationales	syntax
0	Le Parlement européen a adopté le General Data Protection Regulation en avril 2016.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21293/la-typographie/majuscules/emploi-de-la-majuscule-pour-des-types-de-denominations/majuscule-aux-noms-de-textes-legislatifs	syntax
0	Andromède peut être reconnu par sa forme en « A ».	https://vitrinelinguistique.oqlf.gouv.qc.ca/24541/la-grammaire/le-nom/genre-des-noms/genre-des-noms-dastres-et-de-planetes	morphology
1	Cette boutique est spécialisée dans la vente d’imprimantes laser.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24578/la-grammaire/le-nom/nombre-des-noms-dans-certains-emplois/nom-complement-dun-autre-nom/invariabilite-du-complement-du-nom-laser	morphology
1	Il a commandé un livre intitulé Cent et un cantiques populaires à l’usage de la jeunesse.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24631/la-prononciation/prononciation-des-nombres/prononciation-de-et-dans-les-nombres-composes	morphology
1	Il neigeait; Fiona lisait confortablement dans son fauteuil et son fils regardait la télé.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24197/la-grammaire/le-verbe/temps-grammaticaux/passe/valeur-temporelle-de-limparfait	morphology
1	Je suggère un suivi médicosocial pour ce patient.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24896/lorthographe/emploi-du-trait-dunion/mots-composes/mots-composes-avec-mot-tronque-comme-premier-element/trait-dunion-ou-soudure-avec-lelement-medico8210	morphology
1	Luc a acheté une nouvelle voiture.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22414/le-vocabulaire/nuances-semantiques/difference-entre-nouveau-et-neuf	semantic
0	C’est moi qui retournera à l’université.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25318/la-syntaxe/la-mise-en-evidence/mise-en-evidence-avec-cest-qui-et-cest-que	syntax
1	Ces filles ont fait des remarques désobligeantes à mon égard.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25077/le-vocabulaire/tours-dhorizon-et-autres-explications/tours-dhorizon/emploi-et-sens-dexpressions-composees-avec-egard	semantic
0	Les pays signataires, incluant le Canada, se sont rassemblés hier.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25074/la-syntaxe/constructions-syntaxiques-boiteuses/logique-syntaxique-participes-presents-incluant-et-excluant	syntax
1	Le Cyberlundi propose parfois des rabais plus avantageux que ceux du Vendredi fou.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25342/les-emprunts-a-langlais/emprunts-integraux/les-emprunts-deconseilles-black-friday-et-cyber-monday	anglicism
1	Elle a obtenu sa certification à l’université Paul-Valéry.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21292/la-typographie/majuscules/emploi-de-la-majuscule-pour-des-noms-particuliers/emploi-de-la-majuscule-et-de-la-minuscule-pour-le-nom-universite	syntax
1	Des chandelles étaient disposées çà et là dans la pièce.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22439/la-grammaire/les-homophones-grammaticaux/les-homophones-ca-ca-et-sa	morphology
1	Laurent amènera les enfants au bord de la mer.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25222/le-vocabulaire/nuances-semantiques/difference-entre-apporter-et-amener	semantic
1	Certaines personnes se demandent si nous fabriquons trop d’objets inutiles.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24024/le-vocabulaire/nuances-semantiques/difference-entre-construire-et-fabriquer	semantic
0	L’objectif de la rencontre est de positionner les enjeux liés aux conditions de travail.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24716/les-emprunts-a-langlais/emprunts-hybrides/emplois-deconseilles-et-corrects-de-positionner-et-positionnement	anglicism
1	De 1918 à 1939, la France a vécu une période d’entre-deux-guerres difficile.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23192/lorthographe/emploi-du-trait-dunion/mots-composes/mots-composes-avec-preposition-ou-adverbe/emploi-du-trait-dunion-dans-les-mots-composes-avec-entre8210	morphology
0	Le dernier essai de cet auteur sera publié à Les Éditions Dutour, qui en feront aussi la traduction.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23393/la-grammaire/le-verbe/accord-du-verbe-avec-le-sujet/cas-particuliers-daccord-du-verbe/accord-du-verbe-avec-un-nom-dentreprise	morphology
1	Il ne reste que huit jours avant mes vacances.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23149/la-prononciation/prononciation-des-nombres/prononciation-de-huit	morphology
1	Ils faisaient souffrir tranquillement ceux qui ne pouvaient pas le souffrir.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24094/la-redaction-et-la-communication/figures-de-style/figures-jouant-sur-le-sens/lantanaclase	syntax
1	Comment peut-on être amené à avouer un crime que l’on n’a pas commis?	https://vitrinelinguistique.oqlf.gouv.qc.ca/25381/le-vocabulaire/nuances-semantiques/difference-entre-admettre-et-avouer	semantic
1	D’où vient l’idée d’embaucher un joueur qui prendra sa retraite dans quelques mois?	https://vitrinelinguistique.oqlf.gouv.qc.ca/23679/les-emprunts-a-langlais/emprunts-syntaxiques/lemprunt-deconseille-signer-quelquun-au-sens-de-recruter	anglicism
